"target","side","ap","prop","Region"
"Iam/Iapm","R",216.6004,0.084074744770753,"IAL"
"Iam/Iapm","R",216.725,0,"IAL"
"Iam/Iapm","R",218.2082,0,"IAL"
"Iam/Iapm","R",218.5304,0,"IAL"
"Iam/Iapm","R",218.5809,0,"IAL"
"Iam/Iapm","R",218.9249,0,"IAL"
"Iam/Iapm","R",151.353,0,"IDD5"
"Iam/Iapm","R",151.55,0,"IDD5"
"Iam/Iapm","all",213.8664,0,"IAL"
"Iam/Iapm","all",213.9036,0,"IAL"
"Iam/Iapm","all",215.7856,0,"IAL"
"Iam/Iapm","all",216.6584,0,"IAL"
"Iam/Iapm","all",216.3672,0,"IAL"
"Iam/Iapm","all",216.0444,0,"IAL"
"Iam/Iapm","all",216.3204,0,"IAL"
"Iam/Iapm","all",215.7388,0,"IAL"
"Iam/Iapm","all",216.3748,0,"IAL"
"Iam/Iapm","all",217.6472,0,"IAL"
"Iam/Iapm","all",217.4992,0,"IAL"
"Iam/Iapm","all",217.4512,0,"IAL"
"Iam/Iapm","all",216.86,0,"IAL"
"Iam/Iapm","all",216.0316,0,"IAL"
"Iam/Iapm","all",216.1528,0,"IAL"
"Iam/Iapm","all",216.88,0,"IAL"
"Iam/Iapm","all",216.5864,0,"IAL"
"Iam/Iapm","all",215.1964,0,"IAL"
"Iam/Iapm","all",214.6016,0,"IAL"
"Iam/Iapm","all",214.9016,0,"IAL"
"Iam/Iapm","all",215.5436,0,"IAL"
"Iam/Iapm","all",215.4492,0,"IAL"
"Iam/Iapm","all",217.4524,0.17609568163331,"IAL"
"Iam/Iapm","all",217.6764,0,"IAL"
"Iam/Iapm","all",218.6192,0,"IAL"
"Iam/Iapm","all",218.7924,0,"IAL"
"Iam/Iapm","all",217.7156,0,"IAL"
"Iam/Iapm","all",216.6076,0,"IAL"
"Iam/Iapm","all",216.4336,0,"IAL"
"Iam/Iapm","all",214.8928,0,"IAL"
"Iam/Iapm","all",214.958,0,"IAL"
"Iam/Iapm","all",216.9168,0,"IAL"
"Iam/Iapm","all",216.4576,0,"IAL"
"Iam/Iapm","all",215.7588,0,"IAL"
"Iam/Iapm","all",217.0748,0,"IAL"
"Iam/Iapm","all",216.6168,0,"IAL"
"Iam/Iapm","all",217.5376,0,"IAL"
"Iam/Iapm","all",217.1596,0,"IAL"
"Iam/Iapm","all",216.3524,0,"IAL"
"Iam/Iapm","all",218.4772,0,"IAL"
"Iam/Iapm","all",218.0716,0,"IAL"
"Iam/Iapm","all",218.318,0,"IAL"
"Iam/Iapm","all",217.5132,0,"IAL"
"Iam/Iapm","all",214.1356,0,"IAL"
"Iam/Iapm","all",212.7516,0,"IAL"
"Iam/Iapm","all",212.2256,0,"IAL"
"Iam/Iapm","all",213.6328,0,"IAL"
"Iam/Iapm","all",214.7216,0,"IAL"
"Iam/Iapm","all",214.982,0,"IAL"
"Iam/Iapm","all",214.924,0,"IAL"
"Iam/Iapm","all",215.1468,0,"IAL"
"Iam/Iapm","all",216.7568,0,"IAL"
"Iam/Iapm","all",216.354,0,"IAL"
"Iam/Iapm","all",216.082,0,"IAL"
"Iam/Iapm","all",215.8128,0,"IAL"
"Iam/Iapm","all",216.1248,0.0973596159441373,"IAL"
"Iam/Iapm","all",213.3236,0,"IAL"
"Iam/Iapm","all",213.8368,0,"IAL"
"Iam/Iapm","all",212.9916,0,"IAL"
"Iam/Iapm","all",212.3628,0,"IAL"
"Iam/Iapm","all",213.4904,0,"IAL"
"Iam/Iapm","all",213.6072,0,"IAL"
"Iam/Iapm","all",214.944,0,"IAL"
"Iam/Iapm","all",214.9556,0,"IAL"
"Iam/Iapm","all",215.1232,0,"IAL"
"Iam/Iapm","all",213.8964,0,"IAL"
"Iam/Iapm","all",213.2964,0,"IAL"
"Iam/Iapm","all",212.2204,0,"IAL"
"Iam/Iapm","all",213.4912,0,"IAL"
"Iam/Iapm","all",216.6936,0,"IAL"
"Iam/Iapm","all",213.4104,0,"IAL"
"Iam/Iapm","all",212.5496,0,"IAL"
"Iam/Iapm","all",213.4304,0,"IAL"
"Iam/Iapm","all",213.9212,0,"IAL"
"Iam/Iapm","all",213.6736,0,"IAL"
"Iam/Iapm","all",214.2172,0,"IAL"
"Iam/Iapm","all",214.5752,0,"IAL"
"Iam/Iapm","all",214.9868,0,"IAL"
"Iam/Iapm","all",217.3644,0,"IAL"
"Iam/Iapm","all",216.424,0,"IAL"
"Iam/Iapm","all",214.73,0,"IAL"
"Iam/Iapm","all",214.2708,0.161241310580874,"IAL"
"Iam/Iapm","all",213.912,0,"IAL"
"Iam/Iapm","all",213.1056,0,"IAL"
"Iam/Iapm","all",213.2528,0.0844121131562979,"IAL"
"Iam/Iapm","all",213.1272,0,"IAL"
"Iam/Iapm","all",215.4352,0,"IAL"
"Iam/Iapm","all",213.2748,0,"IAL"
"Iam/Iapm","all",213.1136,0,"IAL"
"Iam/Iapm","all",213.5948,0,"IAL"
"Iam/Iapm","all",213.7896,0.081029870708872,"IAL"
"Iam/Iapm","all",214.0632,0,"IAL"
"Iam/Iapm","all",214.496,0,"IAL"
"Iam/Iapm","all",215.0448,0,"IAL"
"Iam/Iapm","all",215.9384,0,"IAL"
"Iam/Iapm","all",182.2472,0,"IDD5"
"Iam/Iapm","all",181.886,0,"IDD5"
"Iam/Iapm","all",181.664,0,"IDD5"
"Iam/Iapm","all",181.2192,0,"IDD5"
"Iam/Iapm","all",180.6008,0,"IDD5"
"Iam/Iapm","all",180.2552,0,"IDD5"
"Iam/Iapm","all",179.872,0,"IDD5"
"Iam/Iapm","all",179.102,0,"IDD5"
"Iam/Iapm","all",178.3488,0,"IDD5"
"Iam/Iapm","all",181.694,0,"IDD5"
"Iam/Iapm","all",181.2208,0,"IDD5"
"Iam/Iapm","all",180.778,0,"IDD5"
"Iam/Iapm","all",179.8288,0,"IDD5"
"Iam/Iapm","all",179.47,0,"IDD5"
"Iam/Iapm","all",179.1632,0,"IDD5"
"Iam/Iapm","all",179.288,0,"IDD5"
"Iam/Iapm","all",178.426,0,"IDM"
"Iam/Iapm","all",180.296,0,"IDD5"
"Iam/Iapm","all",185.2728,0,"IDD5"
"Iam/Iapm","all",186.0032,0,"IDM"
"Iam/Iapm","all",184.918,0,"IDM"
"Iam/Iapm","all",184.582,0,"IDM"
"Iam/Iapm","all",184.1112,0,"IDM"
"Iam/Iapm","all",185.5872,0,"IDM"
"Iam/Iapm","all",185.988,0,"IDM"
"Iam/Iapm","all",182.312,0,"IDM"
"Iam/Iapm","all",182.5912,0,"IDM"
"Iam/Iapm","all",182.362,0,"IDM"
"Iam/Iapm","all",181.5008,0,"IDM"
"Iam/Iapm","all",180.49,0.122404233134215,"IDM"
"Iam/Iapm","all",183.3368,0,"IDD5"
"Iam/Iapm","all",183.594,0,"IDD5"
"Iam/Iapm","all",184.6392,0,"IDD5"
"Iam/Iapm","all",185.1112,0,"IDD5"
"Iam/Iapm","all",184.5312,0,"IDD5"
"Iam/Iapm","all",184.348,0,"IDD5"
"Iam/Iapm","all",184.222,0,"IDM"
"Iam/Iapm","all",183.4688,0,"IDM"
"Iam/Iapm","all",182.542,0,"IDM"
"Iam/Iapm","all",183.202,0,"IDD5"
"Iam/Iapm","all",180.018,0,"IDM"
"Iam/Iapm","all",179.3368,0,"IDM"
"Iam/Iapm","all",179.1952,0,"IDM"
"Iam/Iapm","all",179.116,0,"IDM"
"Iam/Iapm","all",181.4848,0,"IDD5"
"Iam/Iapm","all",183.1048,0,"IDD5"
"Iam/Iapm","all",184.468,0,"IDD5"
"Iam/Iapm","all",184.8968,0,"IDD5"
"Iam/Iapm","all",184.13,0,"IDD5"
"Iam/Iapm","all",181.772,0,"IDM"
"Iam/Iapm","all",182.4168,0,"IDM"
"Iam/Iapm","all",182.2488,0,"IDM"
"Iam/Iapm","all",180.852,0,"IDM"
"Iam/Iapm","all",180.8592,0,"IDM"
"Iam/Iapm","all",179.6528,0,"IDM"
"Iam/Iapm","all",181.8832,0,"IDM"
"Iam/Iapm","all",182.8872,0,"IDM"
"Iam/Iapm","all",181.0968,0,"IDM"
"Iam/Iapm","all",181.3872,0,"IDM"
"Iam/Iapm","all",181.034,0,"IDM"
"Iam/Iapm","all",176.626,0,"IDM"
"Iam/Iapm","all",181.826,0,"IDM"
"Iam/Iapm","all",171.5592,0,"IDD5"
"Iam/Iapm","all",170.882,0,"IDD5"
"Iam/Iapm","all",171.054,0,"IDD5"
"Iam/Iapm","all",172.3152,0,"IDD5"
"Iam/Iapm","all",170.44,0,"IDD5"
"Iam/Iapm","all",170.526,0,"IDD5"
"Iam/Iapm","all",170.224,0,"IDD5"
"Iam/Iapm","all",171.226,0,"IDD5"
"Iam/Iapm","all",172.178,0,"IDD5"
"Iam/Iapm","all",173.0272,0,"IDD5"
"Iam/Iapm","all",173.1072,0,"IDD5"
"Iam/Iapm","all",173.23,0,"IDD5"
"Iam/Iapm","all",173.554,0,"IDD5"
"Iam/Iapm","all",171.772,0,"IDD5"
"Iam/Iapm","all",171.3608,0,"IDD5"
"Iam/Iapm","all",170.5688,0,"IDD5"
"Iam/Iapm","all",171.9712,0,"IDD5"
"Iam/Iapm","all",173.376,0,"IDD5"
"Iam/Iapm","all",173.088,0,"IDD5"
"Iam/Iapm","all",170.724,0,"IDD5"
"Iam/Iapm","all",170.552,0,"IDD5"
"Iam/Iapm","all",171.866,0,"IDD5"
"Iam/Iapm","all",173.268,0,"IDD5"
"Iam/Iapm","all",173.7648,0,"IDD5"
"Iam/Iapm","all",173.9288,0,"IDD5"
"Iam/Iapm","all",173.696,0,"IDD5"
"Iam/Iapm","all",173.4008,0,"IDD5"
"Iam/Iapm","all",173.8992,0,"IDD5"
"Iam/Iapm","all",171.9312,0,"IDD5"
"Iam/Iapm","all",171.47,0,"IDD5"
"Iam/Iapm","all",171.0112,0,"IDD5"
"Iam/Iapm","all",171.564,0,"IDD5"
"Iam/Iapm","all",171.0688,0,"IDM"
"Iam/Iapm","all",171.8832,0,"IDM"
"Iam/Iapm","all",170.6888,0,"IDM"
"Iam/Iapm","all",170.826,0,"IDM"
"Iam/Iapm","all",171.1808,0,"IDM"
"Iam/Iapm","all",171.126,0,"IDM"
"Iam/Iapm","all",173.104,0,"IDM"
"Iam/Iapm","all",171.88,0,"IDM"
"Iam/Iapm","all",172.07,0,"IDM"
"Iam/Iapm","all",173.2648,0,"IDM"
"Iam/Iapm","all",173.0568,0,"IDM"
"Iam/Iapm","all",174.0688,0,"IDM"
"Iam/Iapm","all",173.468,0,"IDM"
"Iam/Iapm","all",175.0128,0,"IDM"
"Iam/Iapm","all",172.5768,0,"IDM"
"Iam/Iapm","all",172.8072,0,"IDM"
"Iam/Iapm","all",172.488,0,"IDM"
"Iam/Iapm","all",173.9408,0,"IDV"
"Iam/Iapm","all",173.518,0,"IDV"
"Iam/Iapm","all",171.212,0.132907712728031,"IDV"
"Iam/Iapm","all",171.5368,0,"IDM"
"Iam/Iapm","all",169.778,0,"IDM"
"Iam/Iapm","all",169.8048,0,"IDM"
"Iam/Iapm","all",172.1768,0,"IDM"
"Iam/Iapm","all",172.7768,0,"IDM"
"Iam/Iapm","all",171.3688,0,"IDM"
"Iam/Iapm","all",172.6608,0,"IDM"
"Iam/Iapm","all",173.452,0,"IDM"
"Iam/Iapm","all",174.5272,0,"IDM"
"Iam/Iapm","all",172.8328,0,"IDM"
"Iam/Iapm","all",170.464,0,"IDM"
"Iam/Iapm","all",169.934,0,"IDM"
"Iam/Iapm","all",170.114,0,"IDM"
"Iam/Iapm","all",171.028,0,"IDM"
"Iam/Iapm","all",173.736,0,"IDM"
"Iam/Iapm","all",173.158,0,"IDM"
"Iam/Iapm","all",171.17,0,"IDM"
"Iam/Iapm","all",170.27,0,"IDM"
"Iam/Iapm","all",171.472,0,"IDM"
"Iam/Iapm","all",171.146,0,"IDM"
"Iam/Iapm","all",173.256,0,"IDM"
"Iam/Iapm","all",168.864,0,"IDM"
"Iam/Iapm","all",168.9352,0,"IDM"
"Iam/Iapm","all",168.4768,0,"IDM"
"Iam/Iapm","all",169.354,0,"IDD5"
"Iam/Iapm","all",170.696,0,"IDM"
"Iam/Iapm","all",171.832,0,"IDM"
"Iam/Iapm","all",171.0672,0,"IDM"
"Iam/Iapm","all",211.3912,0,"IAL"
"Iam/Iapm","all",210.4168,0,"IAL"
"Iam/Iapm","all",210.1168,0.169652291845208,"IAPM"
"Iam/Iapm","all",211.9072,0.0435431977110022,"IAPM"
"Iam/Iapm","all",210.6632,0,"IAPM"
"Iam/Iapm","all",211.118,0.0846942703178269,"IAPM"
"Iam/Iapm","all",212.0196,0.0455351811628692,"IAPM"
"Iam/Iapm","all",213.6916,0.158773643816852,"IAPM"
"Iam/Iapm","all",213.7356,0,"IAPM"
"Iam/Iapm","all",214.7564,0,"IAPM"
"Iam/Iapm","all",213.5468,0.0715003829950211,"IAPM"
"Iam/Iapm","all",213.5636,0.0925486205336952,"IAPM"
"Iam/Iapm","all",213.0968,0,"IAPM"
"Iam/Iapm","all",212.2664,0,"IAL"
"Iam/Iapm","all",211.8712,0,"IAL"
"Iam/Iapm","all",211.8992,0,"IAL"
"Iam/Iapm","all",211.3288,0,"IAL"
"Iam/Iapm","all",211.884,0,"IAL"
"Iam/Iapm","all",212.5584,0.0442442732399236,"IAPM"
"Iam/Iapm","all",212.4096,0,"IAPM"
"Iam/Iapm","all",211.998,0.238075990299111,"IAPM"
"Iam/Iapm","all",210.7472,0.0952492477508897,"IAPM"
"Iam/Iapm","all",211.5472,0.292628662580808,"IAPM"
"Iam/Iapm","all",152.656,0,"IDD5"
"Iam/Iapm","all",151.339,0,"IDD5"
"Iam/Iapm","all",162.881,0,"IDD5"
"Iam/Iapm","all",164.712,0,"IDD5"
"Iam/Iapm","all",167.47,0,"IDD5"
"Iam/Iapm","all",205.632,0,"IAL"
"Iam/Iapm","all",205.908,0.112109793875849,"IAL"
"Iam/Iapm","all",203.608,0,"IAL"
"Iam/Iapm","all",208.983,0,"IAL"
"Iam/Iapm","all",209.9,0,"IAL"
"Iam/Iapm","all",190.706,0,"IDM"
"Iam/Iapm","all",188.714,0,"IDM"
"Iam/Iapm","all",187.365,0.0538883072906569,"IDM"
"Iam/Iapm","all",209.919,0.112777151115654,"IAL"
"Iam/Iapm","all",209.287,0,"IAL"
"Iam/Iapm","all",206.676,0,"IAL"
"Iam/Iapm","all",205.484,0.167897044888605,"IAL"
"Iam/Iapm","all",206.506,0,"IAL"
"Iam/Iapm","all",207.459,0.233410852713178,"IAL"
"Iam/Iapm","all",208.442,0,"IAL"
"Iam/Iapm","all",209.073,0,"IAL"
"Iam/Iapm","all",207.16,0,"IAL"
"Iam/Iapm","all",208.53,0,"IAL"
"Iam/Iapm","all",210.3,0.046926459829975,"IAL"
"Iam/Iapm","all",219.0492,0,"IAL"
"Iam/Iapm","all",218.8489,0,"IAL"
"Iam/Iapm","all",220.6792,0,"IAL"
"Iam/Iapm","all",218.7842,0,"IAL"
"Iam/Iapm","all",219.9139,0,"IAL"
"Iam/Iapm","all",217.1767,0,"IAL"
"Iam/Iapm","all",217.278,0,"IAL"
"Iam/Iapm","all",218.5447,0,"IAL"
"Iam/Iapm","all",218.1859,0,"IAL"
"Iam/Iapm","all",219.3808,0,"IAL"
"Iam/Iapm","all",211.459,0.0488456652210102,"IAL"
"Iam/Iapm","all",216.7038,0,"IAL"
"Iam/Iapm","all",219.9862,0,"IAL"
"Iam/Iapm","all",212.3912,0,"IAL"
"Iam/Iapm","all",216.6004,0.084074744770753,"IAL"
"Iam/Iapm","all",216.725,0,"IAL"
"Iam/Iapm","all",218.2082,0,"IAL"
"Iam/Iapm","all",218.5304,0,"IAL"
"Iam/Iapm","all",218.5809,0,"IAL"
"Iam/Iapm","all",218.9249,0,"IAL"
"Iam/Iapm","all",151.353,0,"IDD5"
"Iam/Iapm","all",151.55,0,"IDD5"
"Ia/Id","L",171.5592,0.232297849972436,"IDD5"
"Ia/Id","L",170.882,0.123903227561338,"IDD5"
"Ia/Id","L",171.054,0.380836047774159,"IDD5"
"Ia/Id","L",172.3152,0.549365460949293,"IDD5"
"Ia/Id","L",170.44,0.510088747488279,"IDD5"
"Ia/Id","L",170.526,0,"IDD5"
"Ia/Id","L",170.224,0.140517983457465,"IDD5"
"Ia/Id","L",171.226,0.136271842814887,"IDD5"
"Ia/Id","L",172.178,0.064924412588648,"IDD5"
"Ia/Id","L",173.0272,0.0847834258297035,"IDD5"
"Ia/Id","L",173.1072,0.0707175515286211,"IDD5"
"Ia/Id","L",173.23,0.113796823728681,"IDD5"
"Ia/Id","L",173.554,0.346965741725483,"IDD5"
"Ia/Id","L",171.772,0.0307170651015759,"IDD5"
"Ia/Id","L",171.3608,0,"IDD5"
"Ia/Id","L",170.5688,0,"IDD5"
"Ia/Id","L",171.9712,0,"IDD5"
"Ia/Id","L",173.376,0,"IDD5"
"Ia/Id","L",173.088,0,"IDD5"
"Ia/Id","L",170.724,0,"IDD5"
"Ia/Id","L",170.552,0,"IDD5"
"Ia/Id","L",171.866,0,"IDD5"
"Ia/Id","L",173.268,0.0890606872094975,"IDD5"
"Ia/Id","L",173.7648,0.167603303774526,"IDD5"
"Ia/Id","L",173.9288,0.734242338162421,"IDD5"
"Ia/Id","L",173.696,0.253561708024685,"IDD5"
"Ia/Id","L",173.4008,0.291409612386574,"IDD5"
"Ia/Id","L",173.8992,0.354797687861272,"IDD5"
"Ia/Id","L",171.9312,0.256565387939632,"IDD5"
"Ia/Id","L",171.47,0.30453438219322,"IDD5"
"Ia/Id","L",171.0112,0.187381660806059,"IDD5"
"Ia/Id","L",171.564,0.280791936066825,"IDD5"
"Ia/Id","L",171.0688,0.459745961462692,"IDM"
"Ia/Id","L",171.8832,0.363018145781362,"IDM"
"Ia/Id","L",170.6888,1,"IDM"
"Ia/Id","L",170.826,1,"IDM"
"Ia/Id","L",171.1808,1,"IDM"
"Ia/Id","L",171.126,1,"IDM"
"Ia/Id","L",173.104,0.256322204790064,"IDM"
"Ia/Id","L",171.88,0.299462154613236,"IDM"
"Ia/Id","L",172.07,0.168929001203369,"IDM"
"Ia/Id","L",173.2648,0.239857905945606,"IDM"
"Ia/Id","L",173.0568,0.169390438119262,"IDM"
"Ia/Id","L",174.0688,1,"IDM"
"Ia/Id","L",173.468,0.509421464554027,"IDM"
"Ia/Id","L",175.0128,0.0729507844632253,"IDM"
"Ia/Id","L",172.5768,0.421849992326413,"IDM"
"Ia/Id","L",172.8072,0.263009157359854,"IDM"
"Ia/Id","L",172.488,0.46118660255014,"IDM"
"Ia/Id","L",173.9408,1,"IDV"
"Ia/Id","L",173.518,0.16001563146522,"IDV"
"Ia/Id","L",171.212,0.295126205285155,"IDV"
"Ia/Id","L",171.5368,0.468973951851693,"IDM"
"Ia/Id","L",169.778,0.420741758241758,"IDM"
"Ia/Id","L",169.8048,0.592902932714149,"IDM"
"Ia/Id","L",172.1768,0.505419212661525,"IDM"
"Ia/Id","L",172.7768,1,"IDM"
"Ia/Id","L",171.3688,1,"IDM"
"Ia/Id","L",172.6608,0.619263275394674,"IDM"
"Ia/Id","L",173.452,1,"IDM"
"Ia/Id","L",174.5272,0.233576444921252,"IDM"
"Ia/Id","L",172.8328,1,"IDM"
"Ia/Id","L",170.464,0.316125668100639,"IDM"
"Ia/Id","L",169.934,1,"IDM"
"Ia/Id","L",170.114,1,"IDM"
"Ia/Id","L",171.028,0.200745863729146,"IDM"
"Ia/Id","L",173.736,1,"IDM"
"Ia/Id","L",173.158,1,"IDM"
"Ia/Id","L",171.17,1,"IDM"
"Ia/Id","L",170.27,1,"IDM"
"Ia/Id","L",171.472,1,"IDM"
"Ia/Id","L",171.146,0.270711883881651,"IDM"
"Ia/Id","L",173.256,1,"IDM"
"Ia/Id","L",168.864,0.406894228137042,"IDM"
"Ia/Id","L",168.9352,0.577227722772277,"IDM"
"Ia/Id","L",168.4768,0.550458435207824,"IDM"
"Ia/Id","L",169.354,0.587616957375534,"IDD5"
"Ia/Id","L",170.696,0.824746465319417,"IDM"
"Ia/Id","L",171.832,1,"IDM"
"Ia/Id","L",171.0672,0.749758202514694,"IDM"
"Ia/Id","L",211.3912,0.0528985915242535,"IAL"
"Ia/Id","L",210.4168,0,"IAL"
"Ia/Id","L",210.1168,0,"IAPM"
"Ia/Id","L",211.9072,0.0422799748305216,"IAPM"
"Ia/Id","L",210.6632,0.0676403978524465,"IAPM"
"Ia/Id","L",211.118,0,"IAPM"
"Ia/Id","L",212.0196,0.0632086928178102,"IAPM"
"Ia/Id","L",213.6916,0,"IAPM"
"Ia/Id","L",213.7356,0,"IAPM"
"Ia/Id","L",214.7564,0,"IAPM"
"Ia/Id","L",213.5468,0,"IAPM"
"Ia/Id","L",213.5636,0,"IAPM"
"Ia/Id","L",213.0968,0,"IAPM"
"Ia/Id","L",212.2664,0,"IAL"
"Ia/Id","L",211.8712,0,"IAL"
"Ia/Id","L",211.8992,0,"IAL"
"Ia/Id","L",211.3288,0,"IAL"
"Ia/Id","L",211.884,0,"IAL"
"Ia/Id","L",212.5584,0,"IAPM"
"Ia/Id","L",212.4096,0,"IAPM"
"Ia/Id","L",211.998,0,"IAPM"
"Ia/Id","L",210.7472,0,"IAPM"
"Ia/Id","L",211.5472,0,"IAPM"
"Ia/Id","L",162.881,0,"IDD5"
"Ia/Id","L",205.632,0,"IAL"
"Ia/Id","L",205.908,0,"IAL"
"Ia/Id","L",203.608,0,"IAL"
"Ia/Id","L",190.706,0.494316394842072,"IDM"
"Ia/Id","L",188.714,0.130914892723685,"IDM"
"Ia/Id","L",187.365,0.0890233027024931,"IDM"
"Ia/Id","L",209.919,0.0963463639888611,"IAL"
"Ia/Id","L",209.287,0,"IAL"
"Ia/Id","L",206.676,0.0148295133996437,"IAL"
"Ia/Id","L",205.484,0,"IAL"
"Ia/Id","L",206.506,0.258687258687259,"IAL"
"Ia/Id","L",207.459,0,"IAL"
"Ia/Id","L",208.442,0,"IAL"
"Ia/Id","L",209.073,0,"IAL"
"Ia/Id","L",207.16,0,"IAL"
"Ia/Id","L",208.53,0,"IAL"
"Ia/Id","L",210.3,0,"IAL"
"Ia/Id","R",213.8664,0.139824270088941,"IAL"
"Ia/Id","R",213.9036,0,"IAL"
"Ia/Id","R",215.7856,0,"IAL"
"Ia/Id","R",216.6584,0,"IAL"
"Ia/Id","R",216.3672,0,"IAL"
"Ia/Id","R",216.0444,0,"IAL"
"Ia/Id","R",216.3204,0,"IAL"
"Ia/Id","R",215.7388,0,"IAL"
"Ia/Id","R",216.3748,0,"IAL"
"Ia/Id","R",217.6472,0.100668209561409,"IAL"
"Ia/Id","R",217.4992,0,"IAL"
"Ia/Id","R",217.4512,0,"IAL"
"Ia/Id","R",216.86,0,"IAL"
"Ia/Id","R",216.0316,0,"IAL"
"Ia/Id","R",216.1528,0,"IAL"
"Ia/Id","R",216.88,0.127319077467534,"IAL"
"Ia/Id","R",216.5864,0,"IAL"
"Ia/Id","R",215.1964,0,"IAL"
"Ia/Id","R",214.6016,0,"IAL"
"Ia/Id","R",214.9016,0,"IAL"
"Ia/Id","R",215.5436,0,"IAL"
"Ia/Id","R",215.4492,0,"IAL"
"Ia/Id","R",217.4524,0,"IAL"
"Ia/Id","R",217.6764,0,"IAL"
"Ia/Id","R",218.6192,0,"IAL"
"Ia/Id","R",218.7924,0,"IAL"
"Ia/Id","R",217.7156,0,"IAL"
"Ia/Id","R",216.6076,0,"IAL"
"Ia/Id","R",216.4336,0.149098365295712,"IAL"
"Ia/Id","R",214.8928,0.059303313508921,"IAL"
"Ia/Id","R",214.958,0,"IAL"
"Ia/Id","R",216.9168,0,"IAL"
"Ia/Id","R",216.4576,0,"IAL"
